field_1,﻿recid,location,event,eventType,xcoord,ycoord,dt,_date,_time,lon,lat
377,3907,COLLEY AVENUE & W 21ST STREET,Heavy Rain (5/16/2014),Flooded underpass,12127540.5001,3484089,2014-05-16 11:00:05.000,5/16/2014 ,2014-05-16 11:00:05.000,-76.296111,36.870925
378,3908,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,Heavy Rain (5/16/2014),Flooded street,12134007.9999,3478239.25001,2014-05-16 11:11:52.000,5/16/2014 ,2014-05-16 11:11:52.000,-76.274478,36.854445
379,3909,8100 BLOCK OF HAMPTON BOULEVARD,Heavy Rain (5/16/2014),Flooded street,12120806.0001,3504252.50002,2014-05-16 11:32:49.000,5/16/2014 ,2014-05-16 11:32:49.000,-76.317533,36.926721
380,3911,1100 BLOCK OF PARK AVENUE,Heavy Rain (5/16/2014),Flooded street,12136820.5121,3477719.54546,2014-05-16 11:45:49.000,5/16/2014 ,2014-05-16 11:45:49.000,-76.264911,36.852836
381,3912,HANSON AVENUE & GOFF STREET,Heavy Rain (5/16/2014),Flooded street,12135792.5,3479229.75014,2014-05-16 12:02:26.000,5/16/2014 ,2014-05-16 12:02:26.000,-76.268301,36.857050
382,3913,MUNSON STREET & W 26TH STREET,Heavy Rain (5/16/2014),Flooded street,12128490.0001,3485115.50003,2014-05-16 12:02:49.000,5/16/2014 ,2014-05-16 12:02:49.000,-76.292783,36.873682
383,3914,E VIRGINIA BEACH BOULEVARD & CHURCH STREET,Heavy Rain (5/16/2014),Flooded street,12132603.5,3478913.3749,2014-05-16 12:04:53.000,5/16/2014 ,2014-05-16 12:04:53.000,-76.279223,36.856387
384,3915,E VIRGINIA BEACH BOULEVARD & SAINT PAUL STREET,Heavy Rain (5/16/2014),Flooded street,12131812.9999,3479256.49997,2014-05-16 12:05:14.000,5/16/2014 ,2014-05-16 12:05:14.000,-76.281897,36.857381
385,3916,HAMPTON BOULEVARD & W PRINCESS ANNE ROAD,Heavy Rain (5/16/2014),Flooded street,12126256.0001,3482417.00004,2014-05-16 13:10:50.000,5/16/2014 ,2014-05-16 13:10:50.000,-76.300634,36.866416
386,3917,35TH STREET & COLONIAL AVENUE,Heavy Rain (5/16/2014),Flooded street,12129703.9999,3486781.74994,2014-05-16 13:11:15.000,5/16/2014 ,2014-05-16 13:11:15.000,-76.288501,36.878180
387,3918,LLEWELLYN AVENUE & SHIRLEY AVENUE,Heavy Rain (5/16/2014),Flooded street,12129725,3481565.87505,2014-05-16 14:55:04.000,5/16/2014 ,2014-05-16 14:55:04.000,-76.288847,36.863856
388,3919,300 BLOCK OF SHIRLEY AVENUE,Heavy Rain (5/16/2014),Flooded street,12129258.717,3481752.75737,2014-05-16 14:55:30.000,5/16/2014 ,2014-05-16 14:55:30.000,-76.290425,36.864399
389,3925,719 DUNE STREET,unnamed  (6/9/2014),Flooded street,12141630.9995,3508268.75081,2014-06-09 10:16:02.000,6/9/2014  ,2014-06-09 10:16:02.000,-76.245981,36.936405
390,4051,18TH STREET & GRANBY STREET,Thunderstorms (6/19/2014),Flooded street,12130508,3482102.49976,2014-06-20 07:49:33.000,6/20/2014 ,2014-06-20 07:49:33.000,-76.286128,36.865279
391,4052,E PRINCESS ANNE ROAD & GRANBY STREET,Thunderstorms (6/19/2014),Flooded street,12130003.0001,3480502.00012,2014-06-20 07:51:09.000,6/20/2014 ,2014-06-20 07:51:09.000,-76.287982,36.860917
392,4054,1300 BLOCK OF BOTETOURT GARDENS,Thunderstorms (6/19/2014),Flooded street,12129114.1197,3481508.93466,2014-06-20 07:54:16.000,6/20/2014 ,2014-06-20 07:54:16.000,-76.290939,36.863739
393,4055,LLEWELLYN AVENUE & SHIRLEY AVENUE,Thunderstorms (6/19/2014),Flooded street,12129725,3481565.87505,2014-06-20 07:55:20.000,6/20/2014 ,2014-06-20 07:55:20.000,-76.288847,36.863856
394,4056,600 BLOCK OF BOTETOURT GARDENS,Thunderstorms (6/19/2014),Flooded street,12128041.6534,3479595.13675,2014-06-20 07:59:37.000,6/20/2014 ,2014-06-20 07:59:37.000,-76.294757,36.858553
395,4062,4TH VIEW STREET & W OCEAN VIEW AVENUE,Arthur (7/3/2014),Flooded street,12137042,3516670.00002,2014-07-04 02:18:02.000,7/4/2014  ,2014-07-04 02:18:02.000,-76.260997,36.959773
396,4063,6700 BLOCK OF AZALEA GARDEN ROAD,Arthur (7/3/2014),Flooded street,12152671.4961,3497460.41895,2014-07-04 02:46:40.000,7/4/2014  ,2014-07-04 02:46:40.000,-76.209115,36.905997
397,4064,8100 SHORE DRIVE,Arthur (7/3/2014),Flooded street,12157504.2211,3503087.02716,2014-07-04 08:33:23.000,7/4/2014  ,2014-07-04 08:33:23.000,-76.192121,36.921124
398,4066,7900 BLOCK OF HAMPTON BOULEVARD,Arthur (7/3/2014),Flooded street,12121616.6381,3502591.60441,2014-07-04 08:53:58.000,7/4/2014  ,2014-07-04 08:53:58.000,-76.314892,36.922109
399,4067,8000 BLOCK OF HAMPTON BOULEVARD,Arthur (7/3/2014),Flooded street,12120973.3639,3503651.1782,2014-07-04 08:54:35.000,7/4/2014  ,2014-07-04 08:54:35.000,-76.317008,36.925059
400,4068,8100 BLOCK OF HAMPTON BOULEVARD,Arthur (7/3/2014),Flooded street,12120806.0001,3504252.50002,2014-07-04 08:55:09.000,7/4/2014  ,2014-07-04 08:55:09.000,-76.317533,36.926721
401,4069,8100 BLOCK OF SHORE DRIVE,Arthur (7/3/2014),Flooded street,12157538.3258,3504058.99858,2014-07-04 08:55:39.000,7/4/2014  ,2014-07-04 08:55:39.000,-76.191923,36.923790
402,4070,19TH BAY STREET & PLEASANT AVENUE,Arthur (7/3/2014),Flooded street,12156459.7084,3505945.72229,2014-07-04 09:30:50.000,7/4/2014  ,2014-07-04 09:30:50.000,-76.195454,36.929043
403,4130,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,Thunderstorms (7/9/2014),Flooded underpass,12134007.9999,3478239.25001,2014-07-09 18:03:37.000,7/9/2014  ,2014-07-09 18:03:37.000,-76.274478,36.854445
404,4131,900 BLOCK OF E OCEAN VIEW AVENUE,Thunderstorms (7/9/2014),Flooded street,12142917.4951,3512446.36929,2014-07-09 18:04:14.000,7/9/2014  ,2014-07-09 18:04:14.000,-76.241239,36.947791
405,4185,E FREEMASON STREET & GRANBY STREET,7/10 Thunderstorms (7/10/2014),Flooded street,12129545.9999,3476950.74993,2014-07-10 15:13:19.000,7/10/2014 ,2014-07-10 15:13:19.000,-76.289828,36.851195
406,4186,100 BLOCK OF E FREEMASON STREET,7/10 Thunderstorms (7/10/2014),Flooded street,12129675.7375,3476901.34601,2014-07-10 15:14:15.000,7/10/2014 ,2014-07-10 15:14:15.000,-76.289388,36.851051
407,4190,AZALEA GARDEN ROAD & E VIRGINIA BEACH BOULEVARD,7/10 Thunderstorms (7/10/2014),Flooded street,12146311.0001,3479089.50011,2014-07-10 15:22:45.000,7/10/2014 ,2014-07-10 15:22:45.000,-76.232371,36.855976
408,4191,100 BLOCK OF PARK AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12132791.153,3474403.08281,2014-07-10 15:23:31.000,7/10/2014 ,2014-07-10 15:23:31.000,-76.278945,36.843991
409,4192,W FREEMASON STREET & GRANBY STREET,7/10 Thunderstorms (7/10/2014),Flooded street,12129545.9999,3476950.74993,2014-07-10 15:24:43.000,7/10/2014 ,2014-07-10 15:24:43.000,-76.289828,36.851195
410,4193,E PRINCESS ANNE ROAD & INGLESIDE ROAD,7/10 Thunderstorms (7/10/2014),Flooded street,12142817.4999,3481606.37505,2014-07-10 15:25:24.000,7/10/2014 ,2014-07-10 15:25:24.000,-76.244103,36.863117
411,4194,CHESAPEAKE BOULEVARD & CROMWELL ROAD,7/10 Thunderstorms (7/10/2014),Flooded street,12140363.5001,3486228.24999,2014-07-10 15:26:39.000,7/10/2014 ,2014-07-10 15:26:39.000,-76.252113,36.875968
412,4195,MONTICELLO AVENUE & E CITY HALL AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12129382.0001,3475701.25012,2014-07-10 15:27:51.000,7/10/2014 ,2014-07-10 15:27:51.000,-76.290488,36.847775
413,4199,BAGNALL ROAD & TIDEWATER DRIVE,7/10 Thunderstorms (7/10/2014),Flooded street,12133844,3477855.75014,2014-07-10 15:33:06.000,7/10/2014 ,2014-07-10 15:33:06.000,-76.275070,36.853403
414,4201,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,7/10 Thunderstorms (7/10/2014),Flooded street,12134007.9999,3478239.25001,2014-07-10 15:34:35.000,7/10/2014 ,2014-07-10 15:34:35.000,-76.274478,36.854445
415,4202,E BRAMBLETON AVENUE & PARK AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12135220.0001,3475405.24999,2014-07-10 15:35:26.000,7/10/2014 ,2014-07-10 15:35:26.000,-76.270566,36.846585
416,4203,2300 BLOCK OF CROMWELL ROAD,7/10 Thunderstorms (7/10/2014),Flooded street,12141412.8485,3481864.99658,2014-07-10 15:37:19.000,7/10/2014 ,2014-07-10 15:37:19.000,-76.248882,36.863919
417,4204,LEAD STREET & E PRINCESS ANNE ROAD,7/10 Thunderstorms (7/10/2014),Flooded street,12136971.0001,3478094.0001,2014-07-10 15:37:48.000,7/10/2014 ,2014-07-10 15:37:48.000,-76.264366,36.853854
418,4205,E PRINCESS ANNE ROAD & TIDEWATER DRIVE,7/10 Thunderstorms (7/10/2014),Flooded street,12134268,3479018.87499,2014-07-10 15:38:27.000,7/10/2014 ,2014-07-10 15:38:27.000,-76.273527,36.856569
419,4206,CHESAPEAKE BOULEVARD & LAFAYETTE BOULEVARD,7/10 Thunderstorms (7/10/2014),Flooded street,12139979.4999,3485952.37506,2014-07-10 15:39:07.000,7/10/2014 ,2014-07-10 15:39:07.000,-76.253447,36.875236
420,4207,E VIRGINIA BEACH BOULEVARD & PARK AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12136628.5001,3477394.62495,2014-07-10 15:39:42.000,7/10/2014 ,2014-07-10 15:39:42.000,-76.265593,36.851956
421,4208,CROMWELL ROAD & TAIT TERRACE,7/10 Thunderstorms (7/10/2014),Flooded street,12141095.0001,3483362.50008,2014-07-10 15:40:13.000,7/10/2014 ,2014-07-10 15:40:13.000,-76.249846,36.868052
422,4209,INGLESIDE ROAD & DENVER AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12142040,3482385.50006,2014-07-10 15:40:41.000,7/10/2014 ,2014-07-10 15:40:41.000,-76.246696,36.865307
423,4210,1200 BLOCK OF COLONIAL AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12128222.3017,3481596.22618,2014-07-10 15:41:20.000,7/10/2014 ,2014-07-10 15:41:20.000,-76.293979,36.864036
424,4211,225 W OLNEY ROAD,7/10 Thunderstorms (7/10/2014),Flooded street,12128932.0007,3478677.49984,2014-07-10 15:42:40.000,7/10/2014 ,2014-07-10 15:42:40.000,-76.291788,36.855976
425,4212,3755 E VIRGINIA BEACH BOULEVARD,7/10 Thunderstorms (7/10/2014),Flooded street,12146080.1121,3478740.94535,2014-07-10 15:43:09.000,7/10/2014 ,2014-07-10 15:43:09.000,-76.233189,36.855034
426,4213,W OLNEY ROAD & W VIRGINIA BEACH BOULEVARD,7/10 Thunderstorms (7/10/2014),Flooded street,12128851.3705,3478992.19514,2014-07-10 15:43:46.000,7/10/2014 ,2014-07-10 15:43:46.000,-76.292038,36.856846
427,4218,E BRAMBLETON AVENUE & TIDEWATER DRIVE,7/10 Thunderstorms (7/10/2014),Flooded underpass,12133519.8714,3476715.99998,2014-07-10 15:49:49.000,7/10/2014 ,2014-07-10 15:49:49.000,-76.276269,36.850294
428,4220,BLOW STREET & GRAYDON AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12127655.5,3481376.37508,2014-07-10 15:53:56.000,7/10/2014 ,2014-07-10 15:53:56.000,-76.295934,36.863469
429,4221,105 MIDTOWN TUNNEL,7/10 Thunderstorms (7/10/2014),Flooded street,12123812.0007,3480562.49952,2014-07-10 15:56:23.000,7/10/2014 ,2014-07-10 15:56:23.000,-76.309133,36.861480
430,4223,198 BANK STREET,7/10 Thunderstorms (7/10/2014),Flooded street,12129913.0009,3475576.2503,2014-07-10 15:58:08.000,7/10/2014 ,2014-07-10 15:58:08.000,-76.288684,36.847398
431,4228,3500 BLOCK OF SEWELLS POINT ROAD,7/10 Thunderstorms (7/10/2014),Flooded street,12144911.2203,3490053.95505,2014-07-10 16:39:15.000,7/10/2014 ,2014-07-10 16:39:15.000,-76.236256,36.886175
432,4229,900 BLOCK OF MERRIMAC AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12140378.8509,3476969.87569,2014-07-10 16:40:31.000,7/10/2014 ,2014-07-10 16:40:31.000,-76.252813,36.850546
433,4231,COLLEY AVENUE & W 27TH STREET,7/10 Thunderstorms (7/10/2014),Flooded street,12127824.5001,3485625.74999,2014-07-10 16:41:36.000,7/10/2014 ,2014-07-10 16:41:36.000,-76.295017,36.875126
434,4232,700 BLOCK OF SPOTSWOOD AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12127519.6319,3483098.37037,2014-07-10 16:42:47.000,7/10/2014 ,2014-07-10 16:42:47.000,-76.296261,36.868206
435,4235,COLLEY AVENUE & W 22ND STREET,7/10 Thunderstorms (7/10/2014),Flooded underpass,12127641.0001,3484353.49985,2014-07-10 16:48:20.000,7/10/2014 ,2014-07-10 16:48:20.000,-76.295746,36.871645
436,4237,2400 BLOCK OF HEMLOCK STREET,7/10 Thunderstorms (7/10/2014),Flooded street,12144307.2584,3484420.81321,2014-07-10 17:13:31.000,7/10/2014 ,2014-07-10 17:13:31.000,-76.238782,36.870747
437,4238,1060 CHARLNEY AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12156368.0844,3479950.30471,2014-07-10 17:19:46.000,7/10/2014 ,2014-07-10 17:19:46.000,-76.197936,36.857671
438,4239,E VIRGINIA BEACH BOULEVARD & MONTICELLO AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12130305.0001,3479539.25006,2014-07-10 17:25:51.000,7/10/2014 ,2014-07-10 17:25:51.000,-76.287027,36.858254
439,4240,E VIRGINIA BEACH BOULEVARD & SAINT PAUL STREET,7/10 Thunderstorms (7/10/2014),Flooded street,12131812.9999,3479256.49997,2014-07-10 17:26:48.000,7/10/2014 ,2014-07-10 17:26:48.000,-76.281897,36.857381
440,4241,700 BLOCK OF MONTICELLO AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12130388.2667,3478548.2959,2014-07-10 17:27:57.000,7/10/2014 ,2014-07-10 17:27:57.000,-76.286822,36.855528
441,4243,E PRINCESS ANNE ROAD & MONTICELLO AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12130363.0001,3480389.2501,2014-07-10 17:32:20.000,7/10/2014 ,2014-07-10 17:32:20.000,-76.286761,36.860584
442,4245,LLEWELLYN AVENUE & SHIRLEY AVENUE,7/10 Thunderstorms (7/10/2014),Flooded street,12129725,3481565.87505,2014-07-10 20:41:48.000,7/10/2014 ,2014-07-10 20:41:48.000,-76.288847,36.863856
443,4247,DEBREE AVENUE & W PRINCESS ANNE ROAD,7/10 Thunderstorms (7/10/2014),Flooded street,12128396.9999,3481286.25005,2014-07-10 20:43:59.000,7/10/2014 ,2014-07-10 20:43:59.000,-76.293407,36.863174
444,4264,HAMPTON BOULEVARD & W 21ST STREET,unnamed  (7/24/2014),Flooded street,12125899.0002,3484890.74985,2014-07-24 20:29:25.000,7/24/2014 ,2014-07-24 20:29:25.000,-76.301657,36.873231
445,4265,HAMPTON BOULEVARD & W 21ST STREET,unnamed  (7/24/2014),Flooded underpass,12125899.0002,3484890.74985,2014-07-24 20:29:25.000,7/24/2014 ,2014-07-24 20:29:25.000,-76.301657,36.873231
446,4266,COLONIAL AVENUE & W 21ST STREET,unnamed  (7/24/2014),Flooded street,12128795.0001,3483412.00009,2014-07-24 20:31:07.000,7/24/2014 ,2014-07-24 20:31:07.000,-76.291877,36.868985
447,4267,BLUESTONE AVENUE & 49TH STREET,unnamed  (7/24/2014),Flooded street,12124520,3490101.75003,2014-07-24 20:31:41.000,7/24/2014 ,2014-07-24 20:31:41.000,-76.305956,36.887628
448,4268,8000 BLOCK OF HAMPTON BOULEVARD,unnamed  (7/24/2014),Flooded street,12120973.3639,3503651.1782,2014-07-24 20:32:28.000,7/24/2014 ,2014-07-24 20:32:28.000,-76.317008,36.925059
449,4269,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,unnamed  (7/24/2014),Flooded street,12134007.9999,3478239.25001,2014-07-24 20:33:35.000,7/24/2014 ,2014-07-24 20:33:35.000,-76.274478,36.854445
450,4270,TIDEWATER DRIVE & CENTRAL BUSINESS PARK DRIVE,unnamed  (7/24/2014),Flooded street,12139112.2084,3499408.81252,2014-07-24 20:40:30.000,7/24/2014 ,2014-07-24 20:40:30.000,-76.255318,36.912242
451,4271,800 BLOCK OF E OCEAN VIEW AVENUE,unnamed  (7/24/2014),Flooded street,12142539,3512766.74992,2014-07-24 20:43:55.000,7/24/2014 ,2014-07-24 20:43:55.000,-76.242508,36.948696
452,4272,7900 BLOCK OF HAMPTON BOULEVARD,unnamed  (7/24/2014),Flooded street,12121616.6381,3502591.60441,2014-07-24 20:47:00.000,7/24/2014 ,2014-07-24 20:47:00.000,-76.314892,36.922109
453,4273,9600 BLOCK OF TIDEWATER DRIVE,unnamed  (7/24/2014),Flooded street,12137756.6584,3515885.91475,2014-07-24 20:47:28.000,7/24/2014 ,2014-07-24 20:47:28.000,-76.258615,36.957574
454,4274,HAMPTON BOULEVARD & TERMINAL BOULEVARD,unnamed  (7/24/2014),Flooded street,12122989.5,3501066.87502,2014-07-24 20:47:53.000,7/24/2014 ,2014-07-24 20:47:53.000,-76.310318,36.917835
455,4275,E BRAMBLETON AVENUE & ROSWELL AVENUE,unnamed  (7/24/2014),Flooded street,12133142,3477128.24999,2014-07-24 20:48:41.000,7/24/2014 ,2014-07-24 20:48:41.000,-76.277527,36.851451
456,4276,W LITTLE CREEK ROAD & RUTHVEN ROAD,unnamed  (7/24/2014),Flooded street,12130155.9999,3500612.75001,2014-07-24 20:59:40.000,7/24/2014 ,2014-07-24 20:59:40.000,-76.285847,36.916129
457,4277,DUKE STREET & W OLNEY ROAD,unnamed  (7/24/2014),Flooded street,12128851.3705,3478992.19514,2014-07-24 21:10:53.000,7/24/2014 ,2014-07-24 21:10:53.000,-76.292038,36.856846
458,4278,BOUSH STREET & W OLNEY ROAD,unnamed  (7/24/2014),Flooded street,12129207,3478802.50015,2014-07-24 21:11:28.000,7/24/2014 ,2014-07-24 21:11:28.000,-76.290838,36.856302
459,4279,COLONIAL AVENUE & W PRINCESS ANNE ROAD,unnamed  (7/24/2014),Flooded street,12128168.9999,3481426.99987,2014-07-24 21:13:43.000,7/24/2014 ,2014-07-24 21:13:43.000,-76.294175,36.863575
460,4280,TIDEWATER DRIVE & BAPAUME AVENUE,unnamed  (7/24/2014),Flooded street,12137756,3489420.99989,2014-07-24 21:20:23.000,7/24/2014 ,2014-07-24 21:20:23.000,-76.260766,36.884905
461,4283,JOHNSTONS ROAD & NORTH GATE DRIVE,unnamed  (7/24/2014),Flooded street,12144305.4999,3497907.75011,2014-07-26 20:08:03.000,7/26/2014 ,2014-07-26 20:08:03.000,-76.237683,36.907780
462,4292,GRANBY STREET & TIDEWATER DRIVE,AUG 18 2014 (8/18/2014),Flooded underpass,12138067.5001,3512026.00004,2014-08-18 17:03:45.000,8/18/2014 ,2014-08-18 17:03:45.000,-76.257865,36.946955
463,4295,2600 BLOCK OF GOSNOLD AVENUE,Thunderstorm (9/4/2014),Flooded street,12128294.9299,3485324.39824,2014-09-04 16:10:45.000,9/4/2014  ,2014-09-04 16:10:45.000,-76.293433,36.874269
464,4296,2600 BLOCK OF COLLEY AVENUE,Thunderstorm (9/4/2014),Flooded street,12127842.1795,3485484.40435,2014-09-04 16:11:52.000,9/4/2014  ,2014-09-04 16:11:52.000,-76.294968,36.874737
465,4299,HAMPTON BOULEVARD & JAMESTOWN CRESCENT,Thunderstorm (9/4/2014),Flooded street,12125332.9999,3493945.99999,2014-09-04 16:14:43.000,9/4/2014  ,2014-09-04 16:14:43.000,-76.302871,36.898132
466,4301,4900 BLOCK OF POWHATAN AVENUE,Thunderstorm (9/4/2014),Flooded street,12122527.4036,3490095.86834,2014-09-04 16:18:08.000,9/4/2014  ,2014-09-04 16:18:08.000,-76.312768,36.887739
467,4302,4900 BLOCK OF HAMPTON BOULEVARD,Thunderstorm (9/4/2014),Flooded street,12125487.5,3490162.12502,2014-09-04 16:19:29.000,9/4/2014  ,2014-09-04 16:19:29.000,-76.302644,36.887732
468,4306,MONTICELLO AVENUE & E FREEMASON STREET,Rainy Monday (9/8/2014),Flooded street,12129805.475,3476851.94202,2014-09-08 14:45:03.000,9/8/2014  ,2014-09-08 14:45:03.000,-76.288949,36.850907
469,4307,LLEWELLYN AVENUE & SHIRLEY AVENUE,Rainy Monday (9/8/2014),Flooded street,12129725,3481565.87505,2014-09-08 14:47:40.000,9/8/2014  ,2014-09-08 14:47:40.000,-76.288847,36.863856
470,4308,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,Rainy Monday (9/8/2014),Flooded street,12134007.9999,3478239.25001,2014-09-08 14:53:17.000,9/8/2014  ,2014-09-08 14:53:17.000,-76.274478,36.854445
471,4309,E VIRGINIA BEACH BOULEVARD & PARK AVENUE,Rainy Monday (9/8/2014),Flooded street,12136628.5001,3477394.62495,2014-09-08 14:53:45.000,9/8/2014  ,2014-09-08 14:53:45.000,-76.265593,36.851956
472,4310,BELLMORE AVENUE & E VIRGINIA BEACH BOULEVARD,Rainy Monday (9/8/2014),Flooded street,12141202,3477755.25009,2014-09-08 15:14:23.000,9/8/2014  ,2014-09-08 15:14:23.000,-76.249937,36.852648
473,4311,GOSNOLD AVENUE & W 26TH STREET,Rainy Monday (9/8/2014),Flooded street,12128252,3485195.74984,2014-09-08 15:15:03.000,9/8/2014  ,2014-09-08 15:15:03.000,-76.293590,36.873918
474,4314,700 BLOCK OF BALLENTINE BOULEVARD,Rainy Monday (9/8/2014),Flooded street,12140489.0421,3475007.12176,2014-09-08 15:26:36.000,9/8/2014  ,2014-09-08 15:26:36.000,-76.252597,36.845149
475,4315,COLLEY AVENUE & W 21ST STREET,Rainy Monday (9/8/2014),Flooded underpass,12127540.5001,3484089,2014-09-08 15:47:52.000,9/8/2014  ,2014-09-08 15:47:52.000,-76.296111,36.870925
476,4316,LIGON STREET & W BERKLEY AVENUE,Rainy Monday (9/8/2014),Flooded street,12130041,3470020.75003,2014-09-08 15:48:22.000,9/8/2014  ,2014-09-08 15:48:22.000,-76.288691,36.832135
477,4317,E VIRGINIA BEACH BOULEVARD & MONTICELLO AVENUE,Rainy Monday (9/8/2014),Flooded street,12130305.0001,3479539.25006,2014-09-08 15:48:47.000,9/8/2014  ,2014-09-08 15:48:47.000,-76.287027,36.858254
478,4318,700 BLOCK OF MONTICELLO AVENUE,Rainy Monday (9/8/2014),Flooded street,12130388.2667,3478548.2959,2014-09-08 15:54:19.000,9/8/2014  ,2014-09-08 15:54:19.000,-76.286822,36.855528
479,4319,E BRAMBLETON AVENUE & TIDEWATER DRIVE,Rainy Monday (9/8/2014),Flooded street,12133519.8714,3476715.99998,2014-09-08 15:55:23.000,9/8/2014  ,2014-09-08 15:55:23.000,-76.276269,36.850294
480,4320,COLONIAL AVENUE & GRAYDON AVENUE,Rainy Monday (9/8/2014),Flooded street,12128066.5,3481154.87501,2014-09-08 15:59:38.000,9/8/2014  ,2014-09-08 15:59:38.000,-76.294547,36.862834
481,4321,COLONIAL AVENUE & W PRINCESS ANNE ROAD,Rainy Monday (9/8/2014),Flooded street,12128168.9999,3481426.99987,2014-09-08 16:01:06.000,9/8/2014  ,2014-09-08 16:01:06.000,-76.294175,36.863575
482,4322,E BRAMBLETON AVENUE & ROSWELL AVENUE,Rainy Monday (9/8/2014),Flooded street,12133142,3477128.24999,2014-09-08 16:05:13.000,9/8/2014  ,2014-09-08 16:05:13.000,-76.277527,36.851451
483,4323,CHURCH STREET & GOFF STREET,Rainy Monday (9/8/2014),Flooded street,12132948.5,3480008.62494,2014-09-08 16:05:37.000,9/8/2014  ,2014-09-08 16:05:37.000,-76.277956,36.859372
484,4324,DEBREE AVENUE & W PRINCESS ANNE ROAD,Rainy Monday (9/8/2014),Flooded street,12128396.9999,3481286.25005,2014-09-08 16:17:47.000,9/8/2014  ,2014-09-08 16:17:47.000,-76.293407,36.863174
485,4325,1600 BLOCK OF E BRAMBLETON AVENUE,Rainy Monday (9/8/2014),Flooded street,12135514.0911,3475184.15143,2014-09-08 16:22:32.000,9/8/2014  ,2014-09-08 16:22:32.000,-76.269579,36.845959
486,4326,6600 BLOCK OF STONEY POINT SOUTH,Rainy Monday (9/8/2014),Flooded street,12161181.8064,3477089.84906,2014-09-08 16:48:31.000,9/8/2014  ,2014-09-08 16:48:31.000,-76.181728,36.849493
487,4328,STONEY POINT SOUTH & N NEWTOWN ROAD,Rainy Monday (9/8/2014),Flooded street,12161469.0001,3476709.75012,2014-09-08 17:37:04.000,9/8/2014  ,2014-09-08 17:37:04.000,-76.180778,36.848430
488,4329,300 BLOCK OF CAMPOSTELLA ROAD,Rainy Monday (9/8/2014),Flooded street,12136882.0777,3473120.0011,2014-09-09 05:50:20.000,9/9/2014  ,2014-09-09 05:50:20.000,-76.265072,36.840202
489,4330,E BRAMBLETON AVENUE & PARK AVENUE,Rainy Monday (9/8/2014),Flooded street,12135220.0001,3475405.24999,2014-09-09 05:50:48.000,9/9/2014  ,2014-09-09 05:50:48.000,-76.270566,36.846585
490,4331,MAJESTIC AVENUE & E VIRGINIA BEACH BOULEVARD,Rainy Monday (9/8/2014),Flooded street,12138987,3477531.99994,2014-09-09 05:51:16.000,9/9/2014  ,2014-09-09 05:51:16.000,-76.257523,36.852180
